City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1737,Ciudad Bolivar,VE,8.1222,-63.5497,77.45,88,96,2.77,overcast clouds
1738,Sumbe,AO,-11.2061,13.8437,70.38,84,13,3.94,few clouds
1739,Torbat-E Jam,IR,35.244,60.6225,81.1,17,0,3.38,clear sky
1740,Cabimas,VE,10.3883,-71.4399,79.66,81,84,12.06,broken clouds
1741,Yuzhno-Kurilsk,RU,44.0306,145.8556,54.61,61,100,14.79,overcast clouds
1742,Mananara,MG,-16.1667,49.7667,73.31,75,34,8.66,light rain
1743,Xihua,CN,33.7833,114.5167,82.38,24,86,8.12,overcast clouds
1744,Gidole,ET,5.65,37.3667,66.22,48,93,6.4,overcast clouds
1745,Kollo,NE,13.3043,2.339,76.03,88,12,4.92,few clouds
1746,Ahaus,DE,52.0667,7.0,46.9,94,20,1.16,few clouds
1747,Dalaba,GN,10.7,-12.25,61.3,98,94,1.14,light rain
1748,Pajapan,MX,18.25,-94.7,73.92,91,98,5.79,overcast clouds
1749,Can,TR,40.0333,27.0524,63.86,59,6,10.74,clear sky
1750,Toktogul,KG,41.8708,72.9402,75.31,31,52,3.04,broken clouds
1751,Hulan Ergi,CN,47.2042,123.6333,79.3,14,2,18.61,clear sky
1752,Mazatlan,MX,23.2167,-106.4167,82.02,90,59,1.99,broken clouds
1753,Phonhong,LA,18.5007,102.4166,85.41,69,100,4.38,overcast clouds
1754,Tabuk,PH,17.4189,121.4443,84.45,71,100,5.5,overcast clouds
1755,Parksville,CA,49.3163,-124.3195,61.95,36,0,3.58,clear sky
1756,San Jose,US,37.3394,-121.895,66.07,65,75,6.91,broken clouds
1757,Mtambile,TZ,-5.3833,39.7,77.92,68,76,7.45,broken clouds
1758,Majdanpek,RS,44.4277,21.946,45.19,91,99,6.04,light rain
1759,Amazar,RU,53.858,120.875,57.54,43,47,5.03,scattered clouds
1760,Manoel Urbano,BR,-8.8389,-69.2597,75.85,79,76,2.33,broken clouds
1761,Barra Do Bugres,BR,-15.0725,-57.1811,77.18,65,27,1.77,scattered clouds
1762,Novikovo,RU,51.1537,37.8879,51.8,91,100,9.33,overcast clouds
1763,Udaipura,IN,23.0833,78.5,81.61,80,97,10.74,overcast clouds
1764,Adre,TD,13.4667,22.2,77.14,61,77,2.8,broken clouds
1765,Nosy Varika,MG,-20.5833,48.5333,74.5,63,45,1.1,scattered clouds
1766,Young,UY,-32.6833,-57.6333,49.68,94,96,10.18,overcast clouds
1767,Sidney,AU,-33.8679,151.2073,66.63,79,100,8.01,moderate rain
1768,Lengshuitan,CN,26.4111,111.5956,86.49,30,60,7.65,broken clouds
1769,Nizhniy Ingash,RU,56.2,96.53,48.34,38,28,10.0,scattered clouds
1770,Neyyattinkara,IN,8.4,77.0833,85.86,58,2,11.92,clear sky
1771,Teahupoo,PF,-17.8333,-149.2667,71.56,76,50,18.66,light rain
1772,Kamaishi,JP,39.2667,141.8833,63.61,62,71,5.46,broken clouds
1773,Palmas,BR,-10.2128,-48.3603,80.47,65,78,2.3,broken clouds
1774,Ekangala,ZA,-25.6962,28.7492,60.3,83,85,13.56,light rain
1775,Beian,NO,63.6559,9.5683,51.01,87,75,12.66,light rain
1776,Dalnerechensk,RU,45.9339,133.7225,61.12,53,4,12.68,clear sky
1777,Volkach,DE,49.8667,10.2333,44.01,90,6,2.39,clear sky
1778,Curup,ID,-3.4667,102.5333,77.63,79,86,1.23,overcast clouds
1779,Tomohon,ID,1.3346,124.8392,72.54,77,85,1.43,overcast clouds
1780,Shitanjing,CN,39.2342,106.3439,70.09,29,23,12.03,few clouds
1781,Mabay,PH,6.0577,124.4666,85.59,66,81,4.21,broken clouds
1782,Manado,ID,1.487,124.8455,81.37,83,40,4.61,scattered clouds
1783,Neenah,US,44.1858,-88.4626,70.05,95,40,0.0,scattered clouds
1784,Pouembout,NC,-21.1333,164.9,77.97,70,5,7.4,clear sky
1785,Nizhniy Tsasuchey,RU,50.5167,115.1333,54.16,41,98,16.13,overcast clouds
1786,Kadur,IN,13.5533,76.0131,80.11,57,99,6.44,overcast clouds
1787,Sztum,PL,53.9208,19.0307,50.34,89,60,7.92,broken clouds
1788,Sivas,TR,39.7916,37.0019,56.03,87,75,10.36,broken clouds
1789,Abu Zabad,SD,12.35,29.25,78.96,67,100,4.61,overcast clouds
1790,Tutayev,RU,57.8853,39.5406,51.21,83,48,3.96,scattered clouds
1791,Kamina,CD,-8.7386,24.9906,75.27,56,52,5.21,light rain
1792,Sretensk,RU,52.2453,117.7093,56.3,46,82,9.84,broken clouds
1793,Nacala,MZ,-14.5428,40.6728,79.83,63,69,6.76,broken clouds
1794,Coihueco,CL,-36.6167,-71.8333,39.94,100,40,4.61,scattered clouds
1795,Luebo,CD,-5.35,21.4167,74.55,87,84,3.42,broken clouds
1796,Marabba,SD,12.35,32.1833,81.79,67,54,6.53,broken clouds
1797,Songadh,IN,21.1667,73.5667,82.09,78,92,9.1,overcast clouds
1798,Ovalle,CL,-30.5983,-71.2003,46.81,81,0,3.27,clear sky
1799,Bitkine,TD,11.9801,18.2138,76.26,68,91,3.2,overcast clouds
1800,Napierville,CA,45.1865,-73.4047,55.53,96,100,4.9,overcast clouds
1801,Satka,RU,55.0425,59.04,70.29,32,81,2.84,broken clouds
1802,Salihli,TR,38.4826,28.1477,60.46,66,32,2.3,scattered clouds
1803,Marsa Matruh,EG,31.3525,27.2453,76.59,66,0,2.57,clear sky
1804,Puerto Suarez,BO,-18.95,-57.8,74.93,85,53,3.0,broken clouds
1805,Nova Olimpia,BR,-14.7972,-57.2881,78.37,61,19,3.6,few clouds
1806,Otane,NZ,-39.8833,176.6333,58.01,97,79,4.85,light rain
1807,Lagunas,PE,-5.2269,-75.6753,74.93,79,88,1.05,overcast clouds
1808,Siuri,IN,23.9167,87.5333,88.02,69,72,11.92,broken clouds
1809,Kalundborg,DK,55.6795,11.0886,55.04,64,26,7.11,scattered clouds
1810,Birjand,IR,32.8663,59.2211,78.58,15,0,3.8,clear sky
1811,Nampula,MZ,-15.1165,39.2666,73.35,68,0,10.36,clear sky
1812,Calama,CL,-22.4667,-68.9333,34.29,34,0,18.41,clear sky
1813,Shakiso,ET,5.75,38.9167,66.81,64,98,4.61,overcast clouds
1814,Svit,SK,49.0601,20.2069,44.38,90,75,8.05,light rain
1815,Manaus,BR,-3.1019,-60.025,81.09,74,0,5.75,clear sky
1816,Ban Nahin,LA,18.2418,104.2122,92.07,47,100,4.34,overcast clouds
1817,Ashland,US,40.8167,-82.2665,65.1,91,91,8.39,moderate rain
1818,Chernyshevskiy,RU,63.0128,112.4714,34.07,68,100,10.02,overcast clouds
1819,Nisia Floresta,BR,-6.0911,-35.2086,72.41,92,11,6.73,few clouds
1820,Francavilla Fontana,IT,40.5306,17.5852,68.18,44,85,8.99,overcast clouds
1821,Tyrma,RU,50.0833,132.1667,55.89,54,100,4.63,overcast clouds
1822,Ubon Ratchathani,TH,15.1667,105.1667,79.52,82,100,2.21,overcast clouds
1823,Kanniyakumari,IN,8.0833,77.5667,84.72,70,1,19.77,clear sky
1824,Grande Prairie,CA,55.1667,-118.8027,44.82,65,54,3.27,broken clouds
1825,Eliot,US,43.1531,-70.8001,57.06,92,100,6.91,overcast clouds
1826,Ingleside,US,27.8778,-97.2117,83.01,83,0,4.0,clear sky
1827,Dicabisagan,PH,17.0818,122.4157,84.27,72,100,6.62,overcast clouds
1828,Mookane,BW,-23.688,26.6595,61.7,65,14,4.16,few clouds
1829,Zaoyang,CN,32.1272,112.7542,73.69,34,100,5.21,overcast clouds
1830,Chilca,PE,-12.5211,-76.7372,59.36,87,100,3.87,overcast clouds
1831,Bekobod,UZ,40.2208,69.2697,87.49,13,3,5.66,clear sky
1832,Southbridge,US,42.0751,-72.0334,60.26,98,57,2.42,broken clouds
1833,Filadelfia,US,39.9523,-75.1638,66.02,84,0,4.61,clear sky
1834,Rio De Janeiro,BR,-22.9028,-43.2075,71.94,80,75,9.22,broken clouds
1835,My Tho,VN,10.35,106.35,85.71,69,100,5.77,overcast clouds
1836,Liverpool,GB,53.4106,-2.9779,54.82,86,20,3.44,few clouds
1837,Carnot,CF,4.9409,15.8665,70.34,92,100,1.34,overcast clouds
1838,Skibotn,NO,69.3913,20.2679,41.49,89,100,7.02,light rain
1839,Kuusamo,FI,65.9667,29.1833,33.84,100,0,4.61,clear sky
1840,Dois Vizinhos,BR,-25.7336,-53.0572,55.92,94,21,2.1,few clouds
1841,Waingapu,ID,-9.6567,120.2641,87.51,53,10,14.07,clear sky
1842,Sindor,RU,62.8629,51.8905,49.86,89,95,8.68,light rain
1843,Kondopoga,RU,62.2057,34.2614,46.08,88,100,3.4,overcast clouds
1844,Wufeng,CN,27.45,104.8333,58.89,90,100,3.96,overcast clouds
1845,Goianesia,BR,-15.3175,-49.1175,76.95,55,83,1.79,broken clouds
1846,Maumere,ID,-8.6199,122.2111,84.51,66,59,1.68,broken clouds
1847,Kondinskoye,RU,59.6481,67.41,64.8,50,85,16.44,overcast clouds
1848,San Isidro,PE,-12.1167,-77.05,60.01,86,100,8.41,overcast clouds
1849,Kasulu,TZ,-4.5767,30.1025,78.82,38,78,10.89,broken clouds
1850,Kungurtug,RU,50.5994,97.5228,48.7,56,94,13.27,overcast clouds
1851,Madras,IN,13.0878,80.2785,91.38,58,20,13.8,few clouds
1852,Makushino,RU,55.2103,67.2442,74.62,26,28,11.43,scattered clouds
1853,Jaciara,BR,-15.9653,-54.9683,77.5,56,24,2.8,few clouds
1854,Ugoofaaru,MV,5.6667,73.0,81.48,76,24,7.05,few clouds
1855,Lashio,MM,22.9333,97.75,84.02,59,94,1.81,overcast clouds
1856,Ayan,RU,56.45,138.1667,50.13,57,59,13.47,broken clouds
1857,Novotitarovskaya,RU,45.2356,38.9792,69.06,79,68,9.82,broken clouds
1858,Sogne,NO,58.0833,7.8167,48.69,97,76,7.18,broken clouds
1859,Tsiroanomandidy,MG,-18.7667,46.0333,72.99,31,2,10.18,clear sky
1860,Sovetskiy,RU,61.3614,63.5842,58.19,57,10,14.94,clear sky
1861,Rouvroy,FR,50.3925,2.904,52.36,88,58,3.2,broken clouds
1862,Ducheng,CN,23.2373,111.5317,86.32,65,93,4.74,overcast clouds
1863,Yuncheng,CN,35.0231,110.9928,77.7,46,53,2.93,broken clouds
1864,Dom Pedrito,BR,-30.9828,-54.6731,52.75,98,89,5.23,overcast clouds
1865,De Aar,ZA,-30.6497,24.0123,47.25,67,1,10.22,clear sky
1866,Truro,GB,50.2653,-5.0544,52.88,93,20,9.22,fog
1867,Store Heddinge,DK,55.3097,12.3889,46.08,71,38,7.4,scattered clouds
1868,Bereslavka,RU,48.6254,44.0449,61.57,83,100,4.99,overcast clouds
1869,Ouro Fino,BR,-22.2831,-46.3692,63.01,85,40,1.63,scattered clouds
1870,Astana,KZ,51.1801,71.446,73.35,18,0,6.71,clear sky
1871,Sung Noen,TH,14.8992,101.8207,77.76,86,100,5.28,overcast clouds
1872,Pokosnoye,RU,55.5258,101.0536,41.07,54,76,16.82,broken clouds
1873,Bodden Town,KY,19.2833,-81.25,82.92,81,2,12.37,clear sky
1874,Miramar,US,25.9873,-80.2323,83.01,84,0,6.91,clear sky
1875,Pendleton,US,45.6721,-118.7886,63.57,49,0,5.01,clear sky
1876,Montrose,US,38.4166,-108.2673,47.61,88,80,2.71,broken clouds
1877,Jorhat,IN,26.75,94.2167,86.88,70,80,6.44,broken clouds
1878,Porto Santo,PT,33.072,-16.3415,70.18,88,20,6.91,few clouds
1879,Kropotkin,RU,45.4375,40.5756,64.29,72,100,5.84,overcast clouds
1880,Kavali,IN,14.9167,79.9833,92.1,44,100,15.82,overcast clouds
1881,Bernalillo,US,35.05,-106.6673,71.31,65,40,9.22,scattered clouds
1882,Itigi,TZ,-5.7,34.4833,70.29,54,45,11.41,scattered clouds
1883,Porto Walter,BR,-8.2686,-72.7439,74.61,77,23,3.31,moderate rain
1884,Abdulino,RU,53.7,53.6667,69.53,26,95,10.54,overcast clouds
1885,Lincoln,US,40.8,-96.667,80.51,78,0,17.27,clear sky
1886,Sri Aman,MY,1.2376,111.4621,78.19,82,100,3.65,overcast clouds
1887,Rudnichnyy,RU,59.617,52.4703,53.56,69,17,11.43,few clouds
1888,Inirida,CO,3.8653,-67.9239,73.83,94,87,1.92,overcast clouds
1889,Yazoo City,US,32.8551,-90.4056,74.7,78,0,3.56,clear sky
1890,Queenstown,ZA,-31.8976,26.8753,45.09,81,95,2.95,overcast clouds
1891,Monrovia,LR,6.3005,-10.7969,75.13,89,96,8.86,moderate rain
1892,Chipinge,ZW,-20.1883,32.6236,66.29,68,76,7.02,broken clouds
1893,Ardakan,IR,32.31,54.0175,86.14,13,18,1.72,few clouds
1894,Praya,CV,14.9215,-23.5087,75.74,83,20,9.22,few clouds
1895,Yarim,YE,14.298,44.3779,64.56,43,51,2.42,broken clouds
1896,Banfora,BF,10.6333,-4.7667,69.84,99,100,3.69,overcast clouds
1897,Karakulino,RU,56.012,53.7067,62.74,44,76,3.94,broken clouds
1898,Tsabong,BW,-26.0217,22.401,53.42,46,0,7.27,clear sky
1899,Kayanza,BI,-3.0667,29.6667,69.67,62,90,4.74,light rain
1900,Palembang,ID,-2.9167,104.7458,89.69,58,40,5.75,scattered clouds
1901,Kayerkan,RU,69.3497,87.7602,35.53,59,100,27.38,overcast clouds
1902,Southampton,GB,50.904,-1.4043,54.81,98,8,0.0,fog
1903,Lujiang,CN,31.2581,117.2817,71.74,52,100,3.15,overcast clouds
1904,Shar,KZ,49.5886,81.0453,74.55,27,0,9.78,clear sky
1905,Tallahassee,US,30.4383,-84.2807,73.33,89,0,0.0,clear sky
1906,Lukulu,ZM,-14.3707,23.242,78.42,34,86,8.84,overcast clouds
1907,Khiv,RU,41.7543,47.9306,75.54,37,0,5.46,clear sky
1908,Gasa,PS,31.5,34.4667,78.87,53,6,9.24,clear sky
1909,Qianan,CN,44.9932,124.0581,74.01,29,1,20.54,clear sky
1910,Lianyuan,CN,27.6883,111.6642,83.43,35,90,5.48,overcast clouds
1911,Beihai,CN,21.4833,109.1,86.2,68,64,15.52,broken clouds
1912,Payson,US,40.0444,-111.7321,71.33,52,0,17.27,clear sky
1913,Florida,US,28.7505,-82.5001,75.9,89,0,0.0,clear sky
1914,Rudnyy,KZ,52.9594,63.1206,75.43,16,9,5.03,clear sky
1915,Puerto Cabezas,NI,14.0351,-83.3888,76.84,89,82,1.41,broken clouds
1916,Tondano,ID,1.3038,124.9112,73.49,77,89,0.18,overcast clouds
1917,Russell,US,32.3502,-85.1999,73.0,76,10,3.11,clear sky
1918,Red Wing,US,44.5625,-92.5338,74.05,88,75,4.61,broken clouds
1919,Waverly,US,42.7392,-84.6208,66.36,90,75,12.66,broken clouds
1920,Lulea,SE,65.5842,22.1547,39.27,100,0,3.44,clear sky
1921,Langsa,ID,4.4683,97.9683,88.27,62,48,4.03,scattered clouds
1922,Yuli,NG,9.6989,10.2744,73.94,93,99,0.94,overcast clouds
1923,Njombe,TZ,-9.3333,34.7667,57.0,74,74,6.6,broken clouds
1924,Duarte,US,34.1394,-117.9773,70.05,79,0,4.12,clear sky
1925,Harrison,US,30.4091,-89.0436,77.05,88,0,0.0,clear sky
1926,Rabo De Peixe,PT,37.8,-25.5833,72.28,78,40,2.3,scattered clouds
1927,Rennes,FR,48.1667,-1.6667,51.84,87,100,1.14,overcast clouds
1928,Santa Rosa,PH,14.3122,121.1114,90.01,64,88,7.16,moderate rain
1929,Novoagansk,RU,61.9449,76.6625,61.72,80,100,12.64,overcast clouds
1930,Gao,ML,16.6362,1.637,81.23,64,10,9.35,clear sky
